index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
574311,577,4,09/04/2015,487,1,0,0,1,4498.8945
128346,761,2,17/06/2014,1159,1,1,0,0,10256.49
504869,854,3,18/12/2013,1088,1,1,0,0,9634.15
569572,586,5,17/05/2013,2051,1,1,0,0,15101.22
409080,1031,5,02/05/2014,603,1,1,0,0,6098.2617
354660,270,5,25/10/2013,1243,1,1,0,0,10269.964
132784,724,4,21/08/2014,791,1,1,0,0,7885.692
654624,69,4,11/06/2015,1057,1,0,0,0,7630.9863
157728,772,2,21/01/2014,475,1,1,0,0,5393.1035
515374,204,3,08/01/2014,601,1,1,0,0,6383.859
685280,722,2,21/10/2014,1398,1,1,0,0,12254.271
350124,1071,3,03/12/2014,758,1,1,0,0,7417.87
68256,171,7,17/02/2013,0,0,0,0,0,0.0
654779,484,3,24/12/2014,721,1,0,0,1,6012.316
426884,75,2,28/01/2014,487,1,0,0,0,4447.309
161780,636,5,16/08/2013,727,1,1,0,1,7297.4985
649069,926,3,15/01/2014,510,1,0,0,0,4604.7773
709827,340,5,19/07/2013,691,1,1,0,1,6921.9966
188621,504,1,10/03/2014,961,1,0,0,0,7347.6733
377389,513,3,20/03/2013,2166,1,1,0,0,18299.572
492447,829,2,05/08/2014,823,1,1,0,1,8347.93
48104,265,5,23/01/2015,462,1,0,0,0,4384.5083
208555,758,7,04/01/2015,0,0,0,0,0,0.0
386933,784,3,23/01/2013,811,1,1,0,0,8080.171
168734,838,7,15/12/2013,0,0,0,0,0,0.0
707033,123,2,03/06/2014,1223,1,1,0,1,10873.343
533066,750,6,23/11/2013,435,1,0,0,0,4335.916
258726,1002,4,22/01/2015,572,1,0,0,0,4692.003
601365,1070,6,10/05/2014,1121,1,0,0,0,9268.883
18046,503,4,28/11/2013,416,1,0,0,0,3992.7593
523481,836,3,20/05/2015,827,1,1,0,0,8019.028
392353,572,7,08/06/2014,0,0,0,0,0,0.0
462606,1018,1,23/09/2013,1396,1,1,0,0,13736.828
423405,41,5,15/03/2013,348,1,0,0,0,3648.8154
690575,191,2,03/03/2015,751,1,1,0,0,7805.706
173676,864,7,09/03/2014,0,0,0,0,0,0.0
47781,252,7,24/11/2013,0,0,0,0,0,0.0
47387,945,3,02/10/2013,598,1,0,0,0,4784.0117
47823,1041,7,06/10/2013,0,0,0,0,0,0.0
495040,604,6,13/04/2013,576,1,0,0,0,5688.077
149566,223,1,01/04/2013,0,0,0,b,1,0.0
461231,327,6,16/05/2015,731,1,0,0,0,6758.1714
621674,208,7,12/05/2013,0,0,0,0,0,0.0
710382,170,1,12/05/2014,438,1,0,0,0,4312.308
301772,991,1,05/01/2015,670,1,1,0,1,7373.5996
165400,729,5,20/03/2015,1208,1,1,0,0,10700.572
69205,74,2,27/08/2013,969,1,1,0,1,9216.991
401635,190,3,31/07/2013,759,1,1,0,1,7639.715
331116,1020,7,17/02/2013,0,0,0,0,0,0.0
444498,1100,3,20/05/2015,653,1,1,0,0,6048.6577
27443,600,4,05/06/2014,683,1,1,0,0,6826.3027
404191,569,7,18/01/2015,0,0,0,0,0,0.0
575751,948,6,05/07/2014,1397,1,0,0,0,8528.444
525497,723,2,09/04/2013,505,1,1,0,0,6021.3022
470923,155,4,02/01/2014,498,1,0,0,1,5024.0103
190987,362,4,26/03/2015,1011,1,0,0,0,7543.3867
335749,670,4,07/02/2013,694,1,1,0,0,6937.265
176866,567,2,12/02/2013,703,1,0,0,0,5311.315
112441,849,7,13/07/2014,0,0,0,0,0,0.0
257812,337,7,19/07/2015,0,0,0,0,0,0.0
11645,812,4,12/03/2015,678,1,0,0,0,5496.091
363644,1056,4,03/10/2013,0,0,0,a,0,0.0
369034,561,3,27/08/2014,554,1,0,0,0,4443.345
106609,526,7,29/06/2014,0,0,0,0,0,0.0
174763,419,7,22/02/2015,0,0,0,0,0,0.0
465202,644,2,28/05/2013,839,1,1,0,1,8429.8125
576563,251,5,10/04/2015,2353,1,0,0,1,16962.223
257945,71,4,03/01/2013,636,1,0,0,1,5795.5405
207885,151,1,27/10/2014,549,1,0,0,1,5248.191
95081,180,2,07/04/2015,882,1,0,0,0,6929.0913
149969,717,2,28/01/2014,458,1,0,0,0,4499.6924
392029,27,3,26/02/2014,838,1,0,0,0,6733.1704
347611,376,3,22/07/2015,704,1,0,0,1,6418.78
150850,720,6,05/04/2014,644,1,0,0,0,6372.6865
137409,909,6,17/05/2014,887,1,0,0,0,7769.313
623597,589,5,22/08/2014,528,1,1,0,1,5734.302
471180,1039,6,28/06/2014,1129,1,0,0,0,9278.982
354806,2,6,06/07/2013,1164,1,0,0,0,8787.292
356325,560,5,24/10/2014,1552,1,1,0,1,12921.757
550898,853,1,12/05/2014,930,1,0,0,0,7072.304
445599,686,2,07/10/2014,995,1,1,0,0,9393.623
191018,67,1,06/01/2014,0,0,1,a,0,0.0
526623,151,2,28/05/2013,650,1,1,0,0,7189.3403
145244,495,6,12/07/2014,404,1,0,0,0,3887.3406
96420,886,6,04/05/2013,413,1,0,0,0,3946.2378
693803,894,1,01/06/2015,1392,1,1,0,0,13345.598
52484,969,5,13/03/2015,538,1,0,0,0,4571.1885
318555,160,4,16/05/2013,593,1,1,0,0,6577.741
3127,387,1,16/03/2015,1455,1,1,0,0,14522.814
613839,588,4,23/10/2014,645,1,1,0,1,6555.287
142514,537,2,08/10/2013,670,1,1,0,0,6857.132
401958,1024,3,27/08/2014,758,1,0,0,0,6159.1436
231880,722,3,06/05/2015,1750,1,1,0,0,13925.356
53593,582,3,25/12/2013,0,0,0,c,1,0.0
37965,440,6,04/10/2014,498,1,0,0,0,4819.974
488028,404,5,15/02/2013,389,1,0,0,0,3918.403
191542,557,3,18/06/2014,830,1,1,0,0,7537.387
628793,882,3,25/09/2013,757,1,1,0,0,7452.7686
166062,813,6,05/10/2013,487,1,0,0,0,4711.201
30706,486,4,30/04/2015,777,1,1,0,0,7490.2065
675734,735,2,28/10/2014,421,1,0,0,1,4209.5044
308599,473,7,30/11/2014,0,0,0,0,0,0.0
306649,402,5,19/04/2013,509,1,0,0,0,4965.215
338458,1021,3,11/06/2014,943,1,0,0,0,7144.05
434529,985,5,08/08/2014,724,1,1,0,1,6929.9746
170820,629,5,05/06/2015,701,1,1,0,1,7097.8457
500968,959,7,03/08/2014,0,0,0,0,0,0.0
708749,446,7,03/08/2014,0,0,0,0,0,0.0
78559,1112,5,17/01/2014,725,1,0,0,0,6809.075
244682,749,1,19/01/2015,582,1,0,0,0,5216.5366
290805,1061,6,08/06/2013,511,1,0,0,0,4889.007
624792,411,2,10/09/2013,717,1,1,0,0,7847.37
466782,534,3,20/03/2013,481,1,1,0,0,5399.6626
159732,197,2,05/11/2013,1033,1,1,0,0,9672.063
442346,566,2,09/09/2014,530,1,0,0,0,4414.983
505282,682,3,25/02/2015,1750,1,0,0,0,11136.879
467481,273,1,04/05/2015,1059,1,1,0,0,10501.183
162282,962,5,03/07/2015,946,1,1,0,1,8382.391
653577,558,4,23/10/2014,432,1,1,0,1,4703.809
315860,84,1,14/07/2014,1478,1,1,0,1,14451.351
324766,1031,2,02/09/2014,471,1,1,0,0,5405.877
455603,108,5,10/04/2015,860,1,0,0,1,7367.3867
517702,803,5,23/05/2014,468,1,1,0,0,5217.317
436684,401,5,22/02/2013,631,1,1,0,0,6646.9697
535795,1005,2,21/01/2014,987,1,1,0,0,8809.83
483004,312,6,18/05/2013,471,1,0,0,0,4627.9106
694036,154,5,21/06/2013,725,1,1,0,0,7621.478
65863,17,1,14/01/2013,702,1,0,0,0,5755.665
308156,606,3,02/10/2013,634,1,0,0,1,5664.8447
226806,931,4,27/02/2014,473,1,0,0,0,4400.0186
509168,1051,5,01/05/2015,0,0,1,a,0,0.0
19883,956,6,14/09/2013,278,1,0,0,0,2396.7432
314740,134,5,08/02/2013,453,1,1,0,1,5036.2446
224720,1091,3,24/09/2014,615,1,0,0,0,5528.8276
475693,827,7,28/06/2015,0,0,0,0,0,0.0
58242,1115,2,25/06/2013,326,1,0,0,0,3960.3171
345844,838,5,20/09/2013,661,1,0,0,0,5804.978
437414,647,4,21/11/2013,704,1,1,0,0,7041.564
379655,181,1,07/10/2013,987,1,1,0,0,10325.558
592940,156,7,02/11/2014,0,0,0,0,0,0.0
28542,438,4,27/06/2013,427,1,0,0,0,4077.5312
691400,1111,3,26/06/2013,425,1,0,0,0,4428.492
72554,602,6,17/01/2015,489,1,0,0,0,4924.2134
680973,112,5,27/02/2015,735,1,0,0,0,6634.286
491942,124,3,18/12/2013,541,1,1,0,0,5867.3164
47071,958,7,19/07/2015,0,0,0,0,0,0.0
303161,45,2,02/07/2013,448,1,1,0,0,5456.057
371523,79,4,09/10/2014,592,1,1,0,0,6625.219
701076,855,5,13/02/2015,645,1,0,0,0,5747.2437
536444,874,1,24/03/2014,465,1,0,0,0,4342.8877
27023,471,1,23/03/2015,570,1,0,0,0,5082.933
389367,782,7,29/12/2013,0,0,0,0,0,0.0
386640,830,1,24/11/2014,647,1,1,0,0,7136.496
400071,307,1,01/04/2013,0,0,0,b,1,0.0
142856,334,1,09/02/2015,519,1,0,0,0,4700.2695
667682,323,4,13/02/2014,546,1,0,0,0,4996.437
636126,572,7,04/05/2014,0,0,0,0,0,0.0
345350,266,4,18/06/2015,587,1,1,0,0,5917.141
12625,84,4,23/04/2015,1278,1,0,0,0,9594.464
166254,613,1,24/03/2014,948,1,0,0,0,7353.98
303552,353,4,11/06/2015,1678,1,0,0,0,10380.567
657831,663,3,18/02/2015,684,1,1,0,0,6982.0903
235338,553,3,27/03/2013,719,1,1,0,1,7109.9336
610251,842,5,26/06/2015,1109,1,0,0,0,9625.104
12751,815,2,17/02/2015,572,1,1,0,1,6422.955
563176,122,2,19/08/2014,1198,1,1,0,1,10827.994
366179,113,1,08/06/2015,571,1,0,0,0,5114.4727
95053,658,4,17/01/2013,616,1,0,0,0,5431.0864
624820,387,5,05/04/2013,1091,1,0,0,1,8902.249
337686,603,1,11/05/2015,982,1,0,0,0,7635.52
536337,245,5,03/04/2015,0,0,1,b,1,0.0
106058,376,3,27/08/2014,769,1,0,0,0,6602.0757
416550,567,3,20/11/2013,700,1,1,0,0,6488.5845
533752,850,1,25/02/2013,542,1,0,0,0,4698.7075
78847,841,5,18/01/2013,417,1,0,0,0,3879.943
362888,743,5,24/01/2014,476,1,1,0,0,5361.7183
73999,119,7,21/06/2015,0,0,0,0,0,0.0
496675,411,5,04/04/2014,790,1,1,0,0,8000.7383
112207,284,2,02/06/2015,529,1,1,0,1,6073.66
578981,674,2,25/02/2014,820,1,0,0,0,6567.2573
613568,138,3,12/06/2013,657,1,0,0,0,5893.59
42977,825,5,03/07/2015,625,1,1,0,0,6333.4087
164886,609,5,06/06/2014,624,1,1,0,0,6455.582
338121,122,1,16/02/2015,725,1,1,0,0,8117.653
143657,890,3,18/06/2014,550,1,1,0,1,5901.853
528348,754,5,03/01/2014,1156,1,0,0,1,9573.025
86527,463,1,01/04/2013,0,0,0,b,1,0.0
327738,198,4,10/07/2014,284,1,0,0,0,2832.9014
403382,6,6,16/02/2013,446,1,0,0,0,4281.7925
105122,161,1,10/02/2014,780,1,0,0,0,6680.046
635227,682,6,21/02/2015,1347,1,0,0,0,9545.102
573857,910,3,08/10/2014,557,1,1,0,0,5828.284
308569,912,1,20/04/2015,629,1,0,0,0,5273.42
544986,332,6,12/07/2014,231,1,0,0,0,1955.3586
288924,447,5,03/01/2014,586,1,0,0,1,5431.396
326246,1000,5,17/04/2015,660,1,1,0,0,6908.324
266852,748,5,04/01/2013,492,1,0,0,1,5093.5005
248893,612,3,30/04/2014,600,1,1,0,0,6400.852
511580,422,5,13/12/2013,539,1,0,0,0,4977.4673
334199,350,3,06/02/2013,523,1,1,0,0,6044.0923
346373,288,2,19/02/2013,387,1,1,0,0,4830.9395
499491,726,2,14/05/2013,1412,1,1,0,0,12582.67
190271,875,4,30/07/2015,432,1,1,0,1,4777.4834
601188,312,6,23/11/2013,437,1,0,0,0,4305.6416
71078,469,4,16/04/2015,1375,1,1,0,0,11299.894
178629,945,5,23/01/2015,502,1,0,0,0,4469.0454
492995,508,2,23/07/2013,491,1,0,0,1,4699.9316
472404,241,1,21/01/2013,701,1,1,0,0,7775.5127
235012,196,6,21/06/2014,595,1,0,0,0,5832.932
413581,62,4,18/07/2013,839,1,1,0,0,8995.977
357262,338,5,19/07/2013,625,1,1,0,1,6365.776
1173,1011,2,22/07/2014,849,1,0,0,1,6806.3906
659705,202,1,02/06/2014,688,1,1,0,0,7682.7466
54004,806,7,29/09/2013,0,0,0,0,0,0.0
534553,402,1,17/03/2014,709,1,1,0,0,8256.755
460847,1014,3,26/02/2014,1141,1,0,0,0,8540.505
92862,1103,3,03/06/2015,576,1,1,0,0,6144.2427
419724,106,7,05/10/2014,0,0,0,0,0,0.0
363343,417,7,26/07/2015,0,0,0,0,0,0.0
260165,289,3,22/10/2014,521,1,1,0,1,5721.9316
397072,235,5,18/10/2013,438,1,0,0,1,4558.6055
585085,801,2,25/02/2014,288,1,0,0,0,3065.8357
402267,1047,1,29/09/2014,609,1,1,0,0,7225.098
24759,1054,2,04/03/2014,755,1,1,0,0,7645.7847
147292,914,5,03/05/2013,1197,1,1,0,0,10388.585
637253,549,2,18/06/2013,588,1,1,0,0,6405.561
585812,594,4,07/02/2013,450,1,1,0,1,5068.9287
384886,1043,1,04/11/2013,1359,1,1,0,0,13058.126
181871,239,3,09/10/2013,469,1,1,0,0,5245.158
101717,19,2,13/01/2015,650,1,1,0,0,6952.9277
580286,27,6,23/11/2013,901,1,0,0,0,7988.5337
426719,866,7,12/04/2015,0,0,0,0,0,0.0
197064,438,1,18/05/2015,791,1,1,0,0,8749.425
410114,709,1,29/06/2015,1797,1,1,0,0,15484.853
221746,658,3,07/05/2014,660,1,1,0,0,6782.724
346169,111,3,03/07/2013,645,1,1,0,0,6719.099
261593,80,1,06/10/2014,755,1,1,0,0,8924.468
214120,177,6,07/12/2013,244,1,0,0,0,2232.682
544045,307,6,06/12/2014,232,1,0,0,0,2072.9568
21809,442,1,21/07/2014,393,1,0,0,0,3762.1965
347744,6,5,04/04/2014,648,1,1,0,0,6277.8135
500673,213,1,12/01/2015,733,1,1,0,0,8561.675
60046,1017,7,13/10/2013,0,0,0,0,0,0.0
186101,218,2,17/09/2013,717,1,0,0,0,5916.8345
68536,526,6,19/04/2014,1209,1,0,0,0,10177.232
327731,185,6,16/11/2013,525,1,0,0,0,5219.7427
645592,350,2,30/07/2013,524,1,1,0,1,6358.0273
396459,94,4,15/05/2014,550,1,0,0,0,5022.9683
349671,66,1,25/11/2013,512,1,0,0,0,4891.0684
541027,53,5,19/07/2013,667,1,1,0,1,7139.8906
518246,216,4,09/01/2014,882,1,1,0,0,8052.2393
305734,1006,4,17/04/2014,1139,1,1,0,1,9665.671
260638,306,4,28/02/2013,486,1,0,0,0,4612.7915
397511,885,2,24/12/2013,249,1,0,0,1,2400.7905
558781,227,4,24/07/2014,455,1,0,0,1,4550.396
470584,832,6,15/03/2014,641,1,0,0,0,5953.4497
481466,18,3,24/04/2013,662,1,1,0,0,6818.622
418488,336,7,02/06/2013,0,0,0,0,0,0.0
372015,749,1,25/08/2014,618,1,0,0,1,5736.5347
388160,199,4,15/05/2014,566,1,0,0,0,5188.0205
681282,806,3,29/05/2013,630,1,1,0,1,6972.69
200885,78,2,05/03/2013,604,1,1,0,0,6608.224
684596,600,2,03/02/2015,568,1,1,0,0,6430.4917
234136,585,5,12/04/2013,1076,1,1,0,0,9675.425
266739,886,7,15/06/2014,0,0,0,0,0,0.0
553298,834,2,12/08/2014,533,1,0,0,1,4677.007
355416,1042,7,22/02/2015,0,0,0,0,0,0.0
196198,804,5,05/07/2013,461,1,1,0,0,5203.518
118253,547,2,27/08/2013,481,1,1,0,1,6146.0576
121572,640,1,08/06/2015,859,1,0,0,0,6766.572
37468,593,1,13/04/2015,1386,1,1,0,1,13151.578
2493,1083,2,14/05/2013,340,1,1,0,0,4646.2837
176872,592,4,19/06/2014,0,0,1,a,0,0.0
23574,966,7,03/02/2013,0,0,0,0,0,0.0
431158,624,2,10/12/2013,753,1,0,0,0,6261.915
311625,1093,3,14/05/2014,772,1,0,0,0,6260.593
440279,183,6,16/11/2013,349,1,0,0,0,3319.3706
310390,71,7,16/11/2014,0,0,0,0,0,0.0
453608,579,2,03/12/2013,1101,1,1,0,0,9992.969
311179,827,1,17/02/2014,1492,1,1,0,0,14536.429
5234,1065,6,07/03/2015,321,1,0,0,0,2877.8838
383361,543,6,13/07/2013,174,1,0,0,1,1691.363
559299,434,1,04/05/2015,885,1,1,0,0,9438.709
682343,787,1,06/01/2014,1513,1,1,0,0,15483.412
625350,981,3,02/04/2014,760,1,1,0,0,7646.3657
228938,1115,3,15/05/2013,338,1,1,0,0,4863.194
150040,896,3,02/04/2014,1060,1,1,0,0,8754.608
538873,430,1,08/06/2015,719,1,0,0,0,6011.665
485021,1039,2,01/04/2014,1145,1,1,0,0,10568.705
553337,535,1,28/04/2014,1313,1,1,0,0,13077.998
355995,236,1,07/10/2013,1099,1,1,0,1,11473.291
611477,661,4,01/08/2013,577,1,1,0,1,6095.302
418771,961,2,13/01/2015,657,1,1,0,0,6676.948
442083,356,4,11/04/2013,416,1,1,0,0,4849.634
52632,415,5,07/03/2014,606,1,1,0,0,6535.376
619018,995,4,19/03/2015,817,1,1,0,0,8409.877
543493,230,6,05/04/2014,925,1,0,0,0,8292.3545
654240,357,6,06/04/2013,921,1,0,0,0,7766.139
451072,741,6,14/02/2015,1014,1,0,0,0,8663.679
178334,151,2,29/10/2013,625,1,0,0,0,5579.794
599559,1016,7,30/11/2014,0,0,0,0,0,0.0
74094,652,1,12/01/2015,958,1,1,0,0,10210.701
287926,1101,1,23/12/2013,1875,1,0,0,1,13683.777
394538,772,5,09/08/2013,406,1,0,0,0,3858.0706
270431,421,2,22/10/2013,660,1,1,0,0,6779.0864
576219,910,7,08/06/2014,0,0,0,0,0,0.0
463463,496,5,25/07/2014,635,1,0,0,1,5795.6997
176231,639,6,03/08/2013,301,1,0,0,0,2880.3503
221826,1090,1,22/06/2015,716,1,0,0,0,6097.3755
86944,721,4,04/09/2014,759,1,1,0,0,7609.862
689943,905,5,26/12/2014,0,0,0,c,1,0.0
577784,1088,2,12/02/2013,477,1,0,0,0,4437.484
327549,528,5,08/11/2013,1125,1,1,0,0,10672.895
499846,356,4,31/07/2014,560,1,1,0,1,6055.7344
481825,17,7,22/09/2013,0,0,0,0,0,0.0
303649,536,7,05/01/2014,0,0,0,0,0,0.0
210786,392,4,02/01/2014,732,1,0,0,1,6425.433
240923,517,6,16/03/2013,350,1,0,0,0,3344.6416
677048,232,7,13/04/2014,0,0,0,0,0,0.0
554407,563,5,31/05/2013,1088,1,1,0,0,9115.494
20974,998,6,08/11/2014,514,1,0,0,0,4986.007
163275,943,4,28/11/2013,566,1,0,0,0,5178.3296
43463,998,7,13/07/2014,0,0,0,0,0,0.0
696311,661,6,09/08/2014,509,1,0,0,1,4912.3394
438823,929,7,17/03/2013,0,0,0,0,0,0.0
398860,82,7,07/12/2014,0,0,0,0,0,0.0
300824,460,4,18/07/2013,385,1,1,0,1,4325.715
272317,994,4,10/01/2013,590,1,1,0,0,6085.6753
615700,253,2,09/12/2014,641,1,0,0,0,6134.664
125454,434,2,24/02/2015,585,1,0,0,0,5146.454
381450,790,5,29/03/2013,0,0,1,b,1,0.0
256134,687,3,02/07/2014,820,1,1,0,0,8145.4014
382793,859,5,29/03/2013,0,0,1,b,1,0.0
698412,525,4,05/09/2013,750,1,0,0,0,6580.9526
459861,318,5,24/01/2014,789,1,1,0,0,7832.7344
78294,401,5,28/03/2014,618,1,0,0,0,5853.1953
86608,684,1,30/06/2014,861,1,1,0,0,9657.775
64939,772,6,03/05/2014,496,1,0,0,0,4653.3984
632584,981,6,02/08/2014,678,1,0,0,0,6536.6567
3107,530,1,01/04/2013,996,1,0,b,1,8316.643
602429,365,3,21/01/2015,446,1,0,0,0,4262.484
589289,125,1,09/09/2013,1571,1,1,0,0,14308.142
420223,77,2,05/02/2013,654,1,1,0,0,7048.821
23377,617,2,04/06/2013,689,1,1,0,0,7360.0166
484525,1070,3,31/07/2013,1049,1,1,0,1,9458.88
123558,669,4,02/05/2013,480,1,1,0,0,5164.3857
613566,44,3,09/07/2014,566,1,0,0,1,4784.0923
675742,647,3,28/05/2014,712,1,0,0,0,6050.115
387381,592,4,21/11/2013,724,1,1,0,0,7175.434
232924,472,5,04/10/2013,743,1,0,0,1,6418.9775
282737,254,5,17/07/2015,271,1,1,0,0,3069.9736
341537,434,3,11/09/2013,710,1,1,0,1,7278.332
178424,344,7,14/04/2013,0,0,0,0,0,0.0
90149,906,4,04/06/2015,0,0,1,a,0,0.0
523104,180,6,02/11/2013,931,1,0,0,0,7959.148
157220,1060,5,08/02/2013,915,1,1,0,0,8312.574
426684,47,7,13/07/2014,0,0,0,0,0,0.0
107854,201,5,09/01/2015,474,1,1,0,0,5257.691
459902,520,1,09/03/2015,406,1,0,0,0,4055.856
607906,367,1,05/01/2015,709,1,1,0,1,8654.635
702257,193,7,24/02/2013,0,0,0,0,0,0.0
370971,751,7,13/04/2014,0,0,0,0,0,0.0
96248,118,5,04/01/2013,533,1,0,0,1,5078.189
504789,88,4,06/11/2014,674,1,1,0,0,6736.7793
175890,38,1,21/10/2013,666,1,1,0,1,7701.807
341523,718,2,23/07/2013,771,1,0,0,1,6610.7905
264929,818,3,18/12/2013,851,1,1,0,0,8485.667
243197,280,4,26/03/2015,476,1,0,0,0,4568.543
296228,538,6,03/01/2015,278,1,0,0,0,2401.1487
430219,777,6,18/01/2014,360,1,0,0,0,3232.2527
537947,953,3,31/07/2013,702,1,1,0,1,7328.8916
464861,564,6,14/02/2015,547,1,0,0,0,4863.0474
178087,498,4,04/07/2013,913,1,1,0,0,8318.048
552312,885,1,05/08/2013,589,1,0,0,1,5381.663
181269,552,7,12/07/2015,0,0,0,0,0,0.0
627918,340,7,25/01/2015,0,0,0,0,0,0.0
240506,385,7,02/03/2014,0,0,0,0,0,0.0
653150,910,4,02/10/2014,681,1,1,0,0,6599.349
357806,788,1,15/04/2013,1730,1,0,0,0,14303.165
706266,866,7,28/06/2015,0,0,0,0,0,0.0
39054,214,3,29/01/2014,547,1,0,0,0,5294.8154
512154,365,5,02/05/2014,753,1,1,0,0,7493.394
576388,487,5,13/02/2015,700,1,0,0,0,6270.2803
691259,176,7,26/01/2014,0,0,0,0,0,0.0
590252,825,3,19/03/2014,443,1,1,0,0,5083.512
419654,130,2,13/05/2014,548,1,0,0,0,5004.324
168102,151,5,14/03/2014,602,1,0,0,0,5689.2573
72047,301,2,12/05/2015,588,1,0,0,0,5255.223
29475,229,2,21/10/2014,630,1,1,0,1,7190.358
537856,905,4,02/07/2015,1104,1,1,0,1,10035.844
153342,219,4,16/04/2015,453,1,1,0,0,4960.392
346109,445,1,30/12/2013,1833,1,0,0,1,14139.472
666046,616,5,29/05/2015,1002,1,0,0,0,8147.587
501114,966,1,14/01/2013,592,1,0,0,0,4803.2207
698379,268,4,23/04/2015,461,1,0,0,0,4226.4136
652511,746,4,24/04/2014,401,1,0,0,1,4100.6636
532759,3,2,07/07/2015,657,1,0,0,1,5353.618
494869,1082,1,10/06/2013,987,1,0,0,0,7554.6396
322272,484,4,23/01/2014,634,1,1,0,0,6272.8184
262402,448,2,23/07/2013,605,1,0,0,1,5317.24
598098,322,7,14/07/2013,0,0,0,0,0,0.0
397570,636,2,28/07/2015,944,1,1,0,0,9054.931
633235,124,5,15/08/2014,503,1,0,0,1,4837.08
487855,827,7,02/02/2014,0,0,0,0,0,0.0
234019,315,5,24/07/2015,437,1,0,0,1,4316.6484
642444,416,1,24/11/2014,1754,1,1,0,0,15494.087
169004,636,1,10/03/2014,533,1,0,0,0,4935.9644
317007,404,5,27/09/2013,567,1,1,0,0,6217.1924
38525,1099,2,26/05/2015,1040,1,0,0,0,7375.9814
197160,647,2,15/04/2014,844,1,1,0,0,8445.616
603105,960,6,24/08/2013,464,1,0,0,0,4352.415
33111,516,5,03/10/2014,0,0,1,a,0,0.0
453204,559,4,08/08/2013,714,1,0,0,1,5500.6084
308347,198,7,27/04/2014,0,0,0,0,0,0.0
352345,758,5,28/06/2013,657,1,0,0,0,5932.2764
637454,1024,7,02/06/2013,0,0,0,0,0,0.0
514433,192,2,10/12/2013,498,1,0,0,0,4685.471
40899,388,6,18/05/2013,918,1,0,0,0,8199.6045
457429,699,4,28/03/2013,1350,1,1,0,1,11658.988
202717,668,5,01/05/2015,0,0,1,a,0,0.0
622440,271,3,10/04/2013,895,1,1,0,0,8016.6167
529239,831,1,23/06/2014,1569,1,0,0,0,12119.058
221408,855,6,11/01/2014,429,1,0,0,0,4067.86
386080,956,4,16/01/2014,483,1,0,0,0,4303.5405
521045,248,3,22/05/2013,952,1,0,0,0,7278.835
224611,1058,4,10/01/2013,681,1,1,0,0,6732.025
63093,437,2,30/07/2013,871,1,1,0,1,8669.554
388855,847,4,27/03/2014,824,1,0,0,0,6529.4214
461455,585,7,15/12/2013,0,0,0,0,0,0.0
280027,602,3,25/02/2015,609,1,0,0,0,5441.467
135815,728,7,13/04/2014,0,0,0,0,0,0.0
708231,659,4,12/02/2015,612,1,0,0,0,5384.0176
229229,1025,4,19/06/2014,0,0,1,a,0,0.0
400196,1099,4,20/02/2014,945,1,1,0,0,7840.829
564303,503,2,10/03/2015,333,1,0,0,0,3318.9175
497281,679,1,04/03/2013,1511,1,1,0,0,13090.733
571925,229,4,03/04/2014,748,1,1,0,0,7770.588
487154,302,3,24/09/2014,239,1,0,0,0,2483.8416
638024,308,1,07/01/2013,1290,1,1,0,0,12708.541
454630,643,5,22/02/2013,1038,1,1,0,0,9288.188
397073,978,4,13/03/2014,846,1,0,0,0,6606.3105
177074,122,7,02/02/2014,0,0,0,0,0,0.0
271834,811,1,06/10/2014,819,1,1,0,0,9080.025
266870,260,4,26/12/2013,0,0,0,c,1,0.0
190192,122,5,21/03/2014,603,1,1,0,0,6146.005
434815,263,6,29/06/2013,392,1,0,0,0,3696.3132
642908,324,4,27/11/2014,871,1,1,0,0,8196.537
74745,420,4,30/07/2015,485,1,1,0,0,5057.06
561612,218,4,15/05/2014,688,1,0,0,0,5699.9463
465356,1107,2,30/07/2013,779,1,1,0,0,7942.493
181772,906,6,27/04/2013,1073,1,0,0,0,8741.57
24353,129,3,30/01/2013,1002,1,0,0,0,7700.3105
634944,759,5,13/09/2013,880,1,1,0,0,8235.043
85878,364,2,19/11/2013,619,1,1,0,0,6700.3696
232410,558,7,29/06/2014,0,0,0,0,0,0.0
454844,843,7,09/03/2014,0,0,0,0,0,0.0
283481,653,4,27/11/2014,561,1,1,0,0,5959.409
526386,738,6,25/04/2015,701,1,0,0,0,6794.289
209002,750,7,15/02/2015,0,0,0,0,0,0.0
606869,69,1,06/05/2013,1134,1,0,0,0,8181.988
164433,318,4,05/12/2013,958,1,1,0,0,8775.315
527837,1083,7,21/09/2014,0,0,0,0,0,0.0
300537,128,5,17/07/2015,704,1,1,0,0,7155.364
247455,844,5,08/08/2014,433,1,1,0,1,4730.094
551718,963,5,30/05/2014,1246,1,0,0,1,9319.962
475832,657,5,11/10/2013,696,1,1,0,0,6945.867
523641,1016,3,18/02/2015,563,1,1,0,0,5933.1206
608666,347,4,01/01/2015,0,0,0,a,1,0.0
439594,299,6,30/11/2013,645,1,0,0,0,6103.617
205345,266,1,09/03/2015,572,1,0,0,0,5030.7593
10388,666,5,04/04/2014,690,1,1,0,0,6945.867
36756,199,6,11/05/2013,678,1,0,0,0,6486.556
436333,749,7,06/07/2014,0,0,0,0,0,0.0
161405,488,2,23/06/2015,340,1,0,0,0,3418.5986
